ids,name_repo,lenguaje,stargazers,watchers,forks,tamaño_kb,issues,network_size,star_q1,star_gq2,star_gq3,star_gq4,fork_q1,fork_gq2,fork_gq3,fork_gq4
15994863,https://github.com/TargetProcess/tauCharts,JavaScript,1905,85,119,23556,70,119,1109.75,1.2958,1.1838,1.1191,40.25,1.6273,1.4008,1.2752
54263609,https://github.com/muammar/mkchromecast,Python,1906,47,130,333569,176,130,702.75,1.6272,1.3347,1.2488,35.25,1.8582,1.4771,1.3333
255231293,https://github.com/karpathy/micrograd,Jupyter Notebook,2061,51,165,248,8,165,1024.5,1.531,1.134,1.1587,68.0,1.5294,1.2981,1.2222
20614919,https://github.com/Thomvis/BrightFutures,Swift,1897,53,193,976,1,193,577.0,1.974,1.3766,1.2098,46.0,2.1087,1.4588,1.3145
6636672,https://github.com/unconed/MathBox.js,JavaScript,1934,113,137,5636,25,137,810.5,1.5842,1.3265,1.1355,37.5,1.8933,1.4507,1.301
153632216,https://github.com/spatie/data-transfer-object,PHP,1999,36,127,450,5,127,530.75,1.8954,1.5818,1.2562,31.5,1.9365,1.5656,1.3089
30494531,https://github.com/voronianski/oceanic-next-color-scheme,JavaScript,1944,25,122,1182,4,122,721.0,1.6546,1.3487,1.2082,30.5,2.0,1.4836,1.337
32108905,https://github.com/prikhi/pencil,JavaScript,1935,128,196,7464,577,196,745.5,1.7277,1.3195,1.1386,51.75,1.9903,1.4684,1.2826
67891248,https://github.com/christinecha/choreographer-js,JavaScript,1942,43,123,108,5,123,1420.0,1.1239,1.1034,1.1028,48.5,1.5464,1.3133,1.2386
19507083,https://github.com/florianheinemann/passwordless,JavaScript,1954,38,151,685,24,151,886.25,1.4776,1.2633,1.1812,43.0,1.8372,1.4304,1.3097
16459325,https://github.com/naiquevin/pipdeptree,Python,2056,27,113,504,50,113,581.5,1.8882,1.4039,1.3338,27.5,1.9636,1.4907,1.3665
334165650,https://github.com/k4zmu2a/SpaceCadetPinball,C++,1980,35,125,4108,27,125,1289.0,1.249,1.1255,1.0927,33.5,2.0,1.2164,1.1656
3254430,https://github.com/magnars/multiple-cursors.el,Emacs Lisp,1967,59,161,498,81,161,571.0,1.8476,1.4427,1.2924,38.5,1.974,1.4934,1.3128
13760299,https://github.com/stuartsierra/component,Clojure,1969,63,94,153,2,94,671.25,1.7899,1.3181,1.2433,25.0,1.84,1.5,1.3043
103353863,https://github.com/picturepan2/devices.css,CSS,2016,39,219,6406,8,219,962.0,1.5956,1.1616,1.1307,63.0,1.8254,1.4696,1.2899
16628673,https://github.com/vivien/i3blocks,C,2008,43,172,502,47,172,494.75,2.0222,1.552,1.2932,41.0,1.9268,1.519,1.3167
35326040,https://github.com/rapidloop/rtop,Go,2004,67,162,31,23,162,1326.5,1.1813,1.1337,1.1281,57.0,1.6667,1.3263,1.246
254488621,https://github.com/GoogleChrome/web-vitals-extension,CSS,2007,36,81,4111,16,81,1561.0,1.1012,1.0881,1.073,30.0,1.4667,1.3409,1.2373
72706,https://github.com/jgm/gitit,Haskell,2009,78,215,2248,200,215,530.5,1.9359,1.4776,1.3239,51.25,1.9805,1.5148,1.3268
50824235,https://github.com/php-ds/ext-ds,C,2032,96,95,1063,26,95,1053.25,1.3601,1.2201,1.1626,24.75,2.1212,1.3762,1.2595
63985235,https://github.com/FormidableLabs/victory-native,JavaScript,2020,60,168,2888,68,168,588.0,2.0153,1.3722,1.2423,45.25,1.9779,1.4274,1.3072
100490124,https://github.com/aftertheflood/sparks,CSS,2030,39,60,5801,7,60,1155.5,1.1796,1.3973,1.0659,28.5,1.2982,1.2432,1.3043
291107964,https://github.com/alinebastos/vagas-junior-estagio,,2085,267,78,125,9,78,1052.0,1.3004,1.2405,1.2286,23.5,1.8936,1.3539,1.278
110535597,https://github.com/1backend/1backend,TypeScript,2046,43,80,3754,21,80,1620.5,1.0821,1.0925,1.068,46.75,1.2299,1.187,1.1722
285134677,https://github.com/gaogaotiantian/viztracer,Python,2042,31,126,26888,4,126,688.0,1.5567,1.4024,1.3595,33.0,1.8788,1.5161,1.3298
29575447,https://github.com/paulirish/memory-stats.js,JavaScript,2070,50,116,557,3,116,1550.25,1.1376,1.0829,1.0839,50.0,1.4,1.2857,1.2333
22044100,https://github.com/ludovicchabant/vim-gutentags,Vim script,2045,22,148,402,70,148,503.0,2.0755,1.5105,1.2968,38.25,1.9477,1.4866,1.3363
21388604,https://github.com/emijrp/awesome-awesome,,2086,147,240,83,11,240,560.0,1.9321,1.4815,1.3013,58.0,2.069,1.4833,1.3202
187719625,https://github.com/Foso/Jetpack-Compose-Playground,Kotlin,2072,39,174,67626,4,174,453.0,2.0066,1.725,1.3214,42.25,2.0,1.5,1.3649
24499540,https://github.com/symfony/debug-bundle,PHP,2109,5,10,301,0,10,606.75,1.9736,1.437,1.2256,3.25,1.6923,1.4091,1.2903
6909307,https://github.com/gawel/pyquery,Python,2095,65,177,433,48,177,552.5,2.0561,1.4613,1.262,44.25,2.0452,1.4779,1.3234
272002678,https://github.com/honkit/honkit,TypeScript,2100,30,137,80952,43,137,1375.0,1.168,1.1566,1.1306,51.5,1.534,1.3671,1.25
49533308,https://github.com/Thomas101/wmail,JavaScript,2090,63,137,18525,153,137,962.5,1.4577,1.381,1.0787,39.0,1.8974,1.4189,1.2857
73666315,https://github.com/JesseKPhillips/USA-Constitution,,2100,47,108,141,4,108,1893.5,1.0298,1.0518,1.0239,74.5,1.1275,1.131,1.1053
