ids,name_repo,lenguaje,stargazers,watchers,forks,tamaño_kb,issues,network_size,star_q1,star_gq2,star_gq3,star_gq4,fork_q1,fork_gq2,fork_gq3,fork_gq4
40198680,https://github.com/learn-co-students/ruby-variable-assignment-001-prework-web,Ruby,0,11,509,18,633,509,0,0,0,0,147.5,1.9593,1.372,1.2812
104910249,https://github.com/learn-co-students/js-ajax-ajax-and-callbacks-lab-v-000,JavaScript,0,18,512,122,521,512,0,0,0,0,126.5,1.996,1.5505,1.3078
50932154,https://github.com/learn-co-students/rails-pollywog-ranch-v-000,Ruby,1,12,520,108,582,520,0,0,0,0,134.75,1.8442,1.5191,1.3775
171942324,https://github.com/DevMountain/vanillajs-1-afternoon,HTML,0,5,551,45,0,551,0,0,0,0,123.0,2.2276,1.3905,1.4409
150116374,https://github.com/learn-co-students/ruby-advanced-class-methods-lab-online-web-sp-000,Ruby,0,24,539,33,538,539,0,0,0,0,136.5,1.9487,1.4887,1.3611
82716095,https://github.com/learn-co-students/looping-break-gets-prework,Ruby,0,17,553,16,631,553,0,0,0,0,124.5,2.1446,1.5805,1.3104
82716087,https://github.com/learn-co-students/looping-times-prework,Ruby,0,17,549,13,631,549,0,0,0,0,123.0,2.1545,1.5981,1.294
10405381,https://github.com/victorwon/mopub-android-sdk,Java,1,1,564,1460,0,564,0,0,0,0,134.0,2.0373,1.5018,1.3293
46147943,https://github.com/learn-co-curriculum/rails-activerecord-model-rails-lab,Ruby,1,23,600,44,5,600,0,0,0,0,186.25,2.0376,1.3696,1.1544
322113816,https://github.com/learn-co-curriculum/react-hooks-react-router-routes-lab,JavaScript,1,25,758,265,0,758,0,0,0,0,181.75,1.923,1.5551,1.3836
11268520,https://github.com/jason914/NuttX,C,0,1,589,32581,0,589,0,0,0,0,55.75,2.0179,1.4689,1.3071
203685028,https://github.com/learn-co-curriculum/ruby-getting-remote-data-lab,Ruby,0,2,598,13,0,598,0,0,0,0,234.5,1.7697,1.2807,1.1251
477825142,https://github.com/BetsolLLC/campus-workshops-knowledge-base,,2,2,670,10064,0,670,1.25,1.2,1.1667,1.1429,116.5,2.2318,1.8231,1.403
63885725,https://github.com/Thinkful-Ed/star-wars-responsive-challenge-starter-files,HTML,6,13,602,4934,1,602,2.25,1.5556,1.3571,1.2632,169.5,2.1829,1.3514,1.194
3434846,https://github.com/jpf/requestbin,Python,6,2,624,131,0,624,3.0,1.3333,1.25,1.2,110.75,2.7946,1.5355,1.2499
80840272,https://github.com/learn-co-curriculum/redux-dispatch,HTML,0,26,640,22,0,640,0,0,0,0,179.5,2.1253,1.3984,1.1996
180071961,https://github.com/bloominstituteoftechnology/DS-Unit-4-Sprint-3-Deep-Learning,Jupyter Notebook,8,9,607,116491,13,607,2.5,1.6,1.625,1.2308,199.75,1.9599,1.3544,1.1334
82716043,https://github.com/learn-co-students/debugging-with-pry-prework,Ruby,0,17,604,34,665,604,0,0,0,0,140.0,2.0929,1.5802,1.3045
295750173,https://github.com/leticiabora/exercise-pokedex-state,JavaScript,0,0,613,1005,0,613,0,0,0,0,108.75,2.5931,1.5496,1.4027
189053532,https://github.com/learn-co-students/programming-univbasics-3-build-a-calculator-lab-online-web-prework,Ruby,0,28,649,11,664,649,0,0,0,0,151.0,2.5265,1.5138,1.1203
228790750,https://github.com/mate-academy/react_dynamic-list-of-goods,TypeScript,0,1,710,665,739,710,0,0,0,0,244.0,1.6803,1.3927,1.2417
82212684,https://github.com/learn-co-students/react-components-as-routes-v-000,HTML,0,16,636,738,581,636,0,0,0,0,153.25,2.2414,1.4811,1.2501
199793761,https://github.com/super30admin/DFS-1,Java,0,5,690,4,643,690,0,0,0,0,217.0,1.8802,1.3627,1.241
456192095,https://github.com/GolangUnited/golang-united-school-homework-2,Go,2,0,710,5,20,710,1.25,1.2,1.1667,1.1429,627.0,1.0574,1.0294,1.0374
139893380,https://github.com/learn-co-curriculum/react-component-updating-lab,JavaScript,0,23,704,70,0,704,0,0,0,0,226.0,1.9735,1.3173,1.1983
234619311,https://github.com/LaunchCodeEducation/java-web-dev-techjobs-persistent,Java,0,4,712,88,0,712,0,0,0,0,208.75,1.8395,1.4857,1.2358
329138838,https://github.com/bloominstituteoftechnology/web-module-project-testing-web-apps,JavaScript,1,7,760,523,14,760,0,0,0,0,199.5,1.7594,1.5271,1.4179
136887729,https://github.com/Zulaikha12/git-test,,14,2,709,65,4,709,4.25,1.7647,1.4333,1.3023,88.5,1.9718,1.5086,1.3181
202335489,https://github.com/learn-co-curriculum/ruby-oo-inheritance-modules-lab,Ruby,0,2,699,173,0,699,0,0,0,0,270.0,1.7519,1.3256,1.1132
186818707,https://github.com/learn-co-curriculum/js-rails-as-api-rendering-related-object-data-in-json,Ruby,0,26,708,53,2,708,0,0,0,0,166.0,2.4759,1.4526,1.1859
150115755,https://github.com/learn-co-students/ruby-gets-input-online-web-sp-000,Ruby,0,24,701,40,692,701,0,0,0,0,183.75,1.8912,1.5388,1.3109
76215091,https://github.com/gocodeup/java-adlister,,5,16,757,36,13,757,2.0,1.5,1.3333,1.25,201.0,1.7562,1.5722,1.3027
24766548,https://github.com/learn-co-curriculum/my-collect,Ruby,0,26,706,23,0,706,0,0,0,0,229.0,2.2969,1.2586,1.0665
275992310,https://github.com/kogsio/greeting,JavaScript,2,2,902,467,8,902,1.25,1.2,1.1667,1.1429,193.0,2.0725,1.6762,1.3453
220541943,https://github.com/LaunchCodeEducation/java-web-dev-studio7,Java,0,4,787,9,0,787,0,0,0,0,196.0,2.0612,1.4356,1.3466
185875466,https://github.com/learn-co-curriculum/js-advanced-functions-introduction-to-context-lab,JavaScript,0,26,757,113,1,757,0,0,0,0,176.0,2.6648,1.3966,1.1557
201628974,https://github.com/learn-co-curriculum/active-record-associations-methods,Ruby,0,27,745,99,0,745,0,0,0,0,278.5,1.8205,1.3185,1.1144
217352750,https://github.com/appdev-projects/rps-rcav,Ruby,0,2,818,28,0,818,0,0,0,0,276.5,1.5533,1.3155,1.4425
199371699,https://github.com/super30admin/BFS-1,,0,5,823,2,752,823,0,0,0,0,258.5,1.8491,1.3672,1.2594
171772007,https://github.com/bloominstituteoftechnology/webapi-iv-guided,JavaScript,3,17,774,352,23,774,1.5,1.3333,1.25,1.2,375.75,1.7764,1.0753,1.0672
299587598,https://github.com/thisisshub/HacktoberFest,Jupyter Notebook,57,1,771,764619,28,771,8.0,1.875,1.9333,1.9655,58.25,6.5923,1.9388,1.0235
412512221,https://github.com/guptaravi5400/-hacktoberfest2021,,0,0,741,12,0,741,0,0,0,0,313.75,1.49,1.3642,1.1494
223198783,https://github.com/LaunchCodeEducation/coding-events-demo,Java,5,4,814,136,6,814,1.75,1.7143,1.4167,1.1765,175.5,2.0228,1.6549,1.3804
175106989,https://github.com/Sindurav/CodingInterviews,Python,5,2,800,2036,0,800,2.75,1.2727,1.2143,1.1765,179.25,1.8215,1.8308,1.238
52096428,https://github.com/learn-co-students/rails-refactoring-apis-v-000,Ruby,0,12,780,68,790,780,0,0,0,0,168.25,2.0297,1.7145,1.3322
186818273,https://github.com/learn-co-curriculum/js-rails-as-api-review-of-rails-mvc,Ruby,0,26,804,42,5,804,0,0,0,0,223.5,2.2752,1.3692,1.1548
16783126,https://github.com/learn-co-curriculum/join-the-fun-rails,Ruby,0,15,786,50,0,786,0,0,0,0,260.75,2.0307,1.3055,1.1371
329134764,https://github.com/bloominstituteoftechnology/web-module-project-class-components,JavaScript,1,6,831,1031,29,831,0,0,0,0,226.75,1.6604,1.6434,1.3414
205842367,https://github.com/mate-academy/react_decompose,JavaScript,0,2,859,660,880,859,0,0,0,0,247.25,1.913,1.4117,1.2864
196007422,https://github.com/mate-academy/react_list-of-goods,JavaScript,0,1,821,564,861,821,0,0,0,0,236.5,1.8985,1.471,1.243
16600005,https://github.com/learn-co-curriculum/operators,Ruby,0,16,824,60,0,824,0,0,0,0,400.0,1.715,1.1108,1.0801
6370454,https://github.com/KarthikTunga/impala,C++,0,1,836,918,0,836,0,0,0,0,227.5,1.9165,1.4409,1.2988
121732842,https://github.com/yankouskia/sorter,JavaScript,4,1,814,6,3,814,1.75,1.4286,1.3,1.2308,339.0,1.6342,1.435,1.0189
101986038,https://github.com/pandey623/technology_books,,84,1,856,436394,5,856,24.5,1.8367,1.4333,1.2868,57.0,2.1754,6.121,1.0685
137794188,https://github.com/learn-co-curriculum/react-events-crash-course-lab,JavaScript,0,26,882,15459,3,882,0,0,0,0,314.5,1.849,1.2889,1.1768
469422,https://github.com/zsol/android_frameworks_base,Java,14,1,848,1733984,3,848,4.25,1.7647,1.4333,1.3023,117.25,2.1791,1.6106,1.3074
202337393,https://github.com/learn-co-curriculum/ruby-oo-object-relationships-has-many-through-lab,Ruby,0,27,852,64,0,852,0,0,0,0,401.0,1.5312,1.2541,1.1052
129179867,https://github.com/SWPFlow/C-Project-Based-Tutorials,,53,3,868,29,0,868,14.5,2.0,1.4741,1.2398,263.75,1.6929,1.463,1.2997
321479526,https://github.com/learn-co-curriculum/react-hooks-information-flow-lab,JavaScript,1,25,1191,312,0,1191,0,0,0,0,244.0,2.1066,1.6469,1.3963
71665772,https://github.com/coryhouse/js-dev-env-demo-api,JavaScript,14,5,869,4,1,869,4.25,1.7647,1.4333,1.3023,227.5,1.9934,1.4939,1.2812
22265756,https://github.com/btholt/pull-requests,JavaScript,16,2,910,103,362,910,4.75,1.7895,1.4412,1.3061,241.5,1.8592,1.4955,1.3477
46148939,https://github.com/learn-co-curriculum/rails-url-helpers-readme,Ruby,5,22,900,292,1,900,2.0,1.5,1.3333,1.25,302.0,2.0563,1.289,1.1243
86158044,https://github.com/AlbertSlam/Lee-SLAM-source,,788,55,904,104,4,904,176.0,2.2614,1.5427,1.2834,69.5,2.0863,1.5138,1.3075
20404693,https://github.com/mmistakes/jekyll-theme-skinny-bones,CSS,786,34,907,2836,21,907,224.25,1.8885,1.4398,1.2891,219.75,1.8407,1.5099,1.2853
28985990,https://github.com/APCSLowell/SierpinskiTriangle,JavaScript,4,2,917,242,1,917,1.75,1.4286,1.3,1.2308,269.0,1.6877,1.6278,1.2382
85731159,https://github.com/udacity/dog-project,Jupyter Notebook,182,25,909,56457,10,909,50.75,1.8719,1.4763,1.2977,235.0,2.317,1.3669,1.1999
211934113,https://github.com/wajahatkarim3/Hacktoberfest2019,,58,2,919,376,1021,919,20.25,1.6049,1.5,1.1897,498.0,1.6576,1.0545,1.0373
167709916,https://github.com/lerndevops/samplejavaapp,Java,7,1,926,372,7,926,2.5,1.6,1.375,1.2727,245.75,1.8006,1.3565,1.3228
10648016,https://github.com/fonnesbeck/statistical-analysis-python-tutorial,HTML,1444,144,935,16267,1,935,400.75,1.9401,1.4331,1.2959,224.5,2.0535,1.4805,1.285
68416554,https://github.com/yarnpkg/website,JavaScript,389,20,953,7398,133,953,122.0,1.7951,1.3927,1.2754,269.25,1.7883,1.5093,1.2838
78998636,https://github.com/BilgisayarKavramlari/Programlamaya-Giris,C#,483,173,938,174,483,938,136.75,1.8245,1.4439,1.3407,289.5,1.7444,1.4307,1.2927
53432472,https://github.com/Azure/sonic-buildimage,C,409,129,935,37656,1169,935,137.5,1.68,1.3658,1.2964,194.0,2.0619,1.5238,1.3618
13597853,https://github.com/github/government.github.com,HTML,1402,285,949,22526,7,949,358.75,2.2955,1.3519,1.2594,271.75,1.7111,1.3984,1.2857
17710133,https://github.com/googleads/googleads-python-lib,Python,592,84,977,5150,92,977,142.5,2.0772,1.5051,1.3288,231.25,2.0822,1.5197,1.3201
66971701,https://github.com/devmanorg/1_typo,HTML,6,4,964,8,0,964,2.25,1.5556,1.3571,1.2632,385.75,1.5645,1.3641,1.171
2418744,https://github.com/Smoothieware/Smoothieware,C++,1146,229,967,52732,16,967,291.5,1.9897,1.4784,1.3364,212.0,2.0189,1.5421,1.3167
278767494,https://github.com/maxdenaro/maxgraph-youtube-source,PHP,230,27,998,180900,1,998,57.75,1.9134,1.5339,1.3569,184.0,2.3641,1.6103,1.419
37556951,https://github.com/spinnaker/clouddriver,Groovy,360,95,979,47746,27,979,90.5,2.011,1.4588,1.3559,213.5,2.1874,1.53,1.2946
210673700,https://github.com/Open-Source-Contributors-JSS/Hacktoberfest2019,SCSS,392,2,986,10530,0,986,233.0,1.2918,1.1794,1.1042,555.25,1.4507,1.1021,1.0972
38656324,https://github.com/zd9027/src,,0,1,1015,66,0,1015,0,0,0,0,317.0,1.8139,1.3574,1.2313
92531397,https://github.com/DevMountain/react-4-mini,JavaScript,2,9,1019,15685,0,1019,1.25,1.2,1.1667,1.1429,283.25,1.7405,1.4214,1.4142
275903211,https://github.com/goitacademy/parcel-project-template,HTML,121,4,1032,620,0,1032,32.25,1.876,1.4835,1.3482,281.0,1.5765,1.2889,1.1874
10084023,https://github.com/playgameservices/android-basic-samples,Java,949,134,1006,143968,79,1006,292.75,1.8173,1.4065,1.2683,276.0,1.9529,1.436,1.2623
50587548,https://github.com/learn-co-students/refactoring-views-with-helpers-lab-v-000,Ruby,1,12,1034,151,1115,1034,0,0,0,0,233.0,2.1416,1.6112,1.2836
151157582,https://github.com/VAR-solutions/Algorithms,C++,674,25,1029,4472,635,1029,320.0,1.3531,1.3106,1.1877,503.25,1.1883,1.5556,1.0556
60901479,https://github.com/nextcloud/documentation,JavaScript,342,36,1032,98953,252,1032,91.0,1.9451,1.4689,1.3154,219.0,2.1644,1.5549,1.3826
250592027,https://github.com/bridgecrewio/terragoat,HCL,732,23,1042,345,53,1042,339.75,1.3966,1.2734,1.2114,123.0,2.4634,2.2508,1.4355
290127907,https://github.com/hashicorp/learn-terraform-github-actions,HCL,80,9,1055,27,2,1055,20.0,2.2,1.4091,1.2903,148.5,2.0067,1.6745,1.4269
49249140,https://github.com/learn-co-students/rails-index-show-new-create-lab-v-000,Ruby,1,9,1059,490,1157,1059,0,0,0,0,244.25,2.1167,1.6257,1.2576
142557714,https://github.com/allen-allin/chrome,HTML,17,5,1070,2693,0,1070,5.75,1.6522,1.3947,1.283,243.0,2.5473,1.4006,1.2191
86376152,https://github.com/LaunchCodeEducation/techjobs-oo,Java,1,3,1061,218,1,1061,0,0,0,0,254.0,2.4488,1.2653,1.3431
49621602,https://github.com/learn-co-students/displaying-associations-rails-lab-v-000,Ruby,0,10,1053,93,1139,1053,0,0,0,0,242.0,2.0992,1.622,1.2767
49147997,https://github.com/learn-co-students/rails-dynamic-request-lab-v-000,Ruby,0,9,1071,463,1167,1071,0,0,0,0,241.0,2.1369,1.6466,1.263
32804029,https://github.com/heroku/no-local-dev-getting-started,HTML,24,95,1103,48,4,1103,6.75,1.8519,1.46,1.3151,247.75,2.0101,1.6993,1.2939
181843682,https://github.com/mate-academy/layout_hello-world,JavaScript,4,3,1276,846,1489,1276,1.75,1.4286,1.3,1.2308,352.25,2.4599,1.2236,1.2016
83204594,https://github.com/microsoft/PowerBI-Developer-Samples,JavaScript,869,117,1113,51973,46,1113,205.5,2.0535,1.5367,1.34,300.25,1.7902,1.454,1.3385
56177361,https://github.com/dangeabunea/RomanianCoderExamples,JavaScript,422,42,1107,4911,44,1107,102.75,2.1022,1.4838,1.3167,230.0,2.3696,1.5743,1.2855
6367886,https://github.com/raspberrypi/userland,C,1949,255,1083,35919,100,1083,652.75,1.6752,1.3866,1.2854,269.5,1.859,1.4671,1.3116
63705463,https://github.com/learn-co-students/javascript-objects-js-intro-000,JavaScript,1,16,1124,64,1290,1124,0,0,0,0,345.0,1.7362,1.4307,1.3104
119707439,https://github.com/appdev-projects/omnicalc-1,Ruby,0,2,1187,39,1,1187,0,0,0,0,282.25,2.3419,1.3385,1.3224
47847230,https://github.com/learn-co-students/sinatra-password-security-v-000,Ruby,2,9,1130,78,1226,1130,1.25,1.2,1.1667,1.1429,262.25,2.0839,1.6409,1.2579
3743376,https://github.com/DSpace/DSpace,Java,640,119,1123,155507,631,1123,182.0,1.8901,1.4215,1.3088,217.5,2.0414,1.4814,1.3242
