ids,name_repo,lenguaje,stargazers,watchers,forks,tamaño_kb,issues,network_size,star_q1,star_gq2,star_gq3,star_gq4,fork_q1,fork_gq2,fork_gq3,fork_gq4
357335905,https://github.com/reactive-tech/kubegres,Go,992,15,40,6734,38,40,203.5,3.8329,1.1449,1.1109,13.25,1.6981,1.4111,1.2598
61367476,https://github.com/crdoconnor/strictyaml,Python,1046,24,49,1217,80,49,340.0,1.7471,1.3906,1.2663,13.5,1.8519,1.46,1.3425
168782501,https://github.com/kanidm/kanidm,Rust,1020,19,46,34938,94,46,102.5,2.0829,4.3314,1.103,10.75,2.0,1.686,1.269
82931976,https://github.com/toomuchdesign/re-reselect,TypeScript,1008,7,46,1544,7,46,249.0,2.2209,1.4503,1.2556,11.75,2.0851,1.4388,1.305
38472667,https://github.com/acdlite/redux-rx,JavaScript,1013,31,44,21,12,44,347.75,1.839,1.317,1.2027,12.0,1.8333,1.4545,1.375
409999750,https://github.com/nschloe/tiptop,Python,1102,8,48,2071,11,48,348.25,1.5664,1.7149,1.178,17.0,1.5882,1.4815,1.2
6327680,https://github.com/skeeto/skewer-mode,Emacs Lisp,1034,44,53,293,28,53,311.25,1.804,1.4403,1.2785,14.0,1.9286,1.4815,1.325
21803233,https://github.com/dustingetz/react-cursor,JavaScript,1039,19,49,1735,10,49,616.5,1.2717,1.1869,1.1166,19.5,1.4872,1.3276,1.2468
151319446,https://github.com/google/mundane,Rust,1044,23,44,851,12,44,318.0,1.1667,2.6523,1.061,10.5,1.8095,1.8684,1.2394
366097168,https://github.com/isl-org/PhotorealismEnhancement,Python,1057,78,61,61160,3,61,859.0,1.0745,1.0737,1.0666,23.0,1.5652,1.3333,1.2708
99199347,https://github.com/dreymonde/Time,Swift,1045,16,54,44,1,54,704.5,1.215,1.1116,1.0983,15.75,1.746,1.4273,1.2994
198288319,https://github.com/dtolnay/async-trait,Rust,1092,11,51,486,14,51,433.0,1.4804,1.3557,1.2566,15.0,1.8,1.4444,1.3077
111926984,https://github.com/fashiontec/sewing-machines-app,,1062,4,1,3,0,1,255.75,2.2307,1.4132,1.3172,0,0,0,0
36608028,https://github.com/brick/money,PHP,1102,37,54,439,10,54,235.0,2.7787,1.3706,1.2313,14.25,1.8596,1.4623,1.3677
359746576,https://github.com/vitling/acid-banger,TypeScript,1071,20,55,125,4,55,966.5,1.0378,1.0264,1.0403,35.25,1.2908,1.0934,1.0854
24662315,https://github.com/CocoaPods/cocoapods-deintegrate,Ruby,1061,17,49,271,4,49,311.25,1.9936,1.367,1.2508,13.75,1.8545,1.4608,1.3154
27646926,https://github.com/paz-sh/paz,Shell,1080,59,60,126,20,60,883.75,1.0835,1.0655,1.0586,26.5,1.3585,1.2361,1.2135
22448498,https://github.com/lafikl/perfBar,JavaScript,1097,31,43,386,7,43,733.75,1.3077,1.0727,1.0658,16.75,1.5821,1.3113,1.2374
77011446,https://github.com/MitMaro/git-interactive-rebase-tool,Rust,1099,14,34,9936,9,34,261.75,2.1089,1.5095,1.3189,9.0,1.8889,1.4706,1.32
8788466,https://github.com/jclem/gifify,Shell,1102,16,44,36,3,44,333.0,1.9189,1.3662,1.2623,11.5,1.913,1.4773,1.3231
83137867,https://github.com/Nightonke/Gitee,Swift,1104,20,46,19432,15,46,744.5,1.2263,1.1035,1.0958,18.0,1.5,1.3704,1.2432
44417239,https://github.com/littlebee/git-time-machine,CoffeeScript,1121,10,45,26610,44,45,796.75,1.1547,1.1149,1.0929,13.0,1.8462,1.4375,1.3043
52301805,https://github.com/ReactiveX/IxJS,TypeScript,1127,24,59,2371,33,59,382.0,1.6178,1.4256,1.2792,16.0,1.875,1.4667,1.3409
385298606,https://github.com/workos/awesome-developer-experience,,1136,26,51,235,6,51,861.25,1.0839,1.1422,1.0654,23.5,1.4043,1.2273,1.1852
26300986,https://github.com/vyapp/vy,Python,1132,36,52,8548,8,52,413.25,1.9347,1.3365,1.0594,17.5,1.8571,1.3154,1.193
66392769,https://github.com/bodil/eslint-config-cleanjs,JavaScript,1114,21,33,8,9,33,670.5,1.258,1.1935,1.1065,13.0,1.4615,1.3684,1.2692
28300862,https://github.com/humbug/humbug,PHP,1148,58,76,991,43,76,498.75,1.4446,1.3539,1.1768,23.5,1.766,1.4036,1.2876
5667699,https://github.com/substack/deep-freeze,JavaScript,1144,15,57,207,19,57,380.5,1.8029,1.3644,1.2222,14.0,1.9286,1.463,1.3165
77456467,https://github.com/olebedev/when,Go,1148,25,68,76,14,68,706.0,1.2238,1.2118,1.0965,22.5,1.6,1.4028,1.2871
143766121,https://github.com/Phantas0s/devdash,Go,1157,12,27,48370,5,27,506.0,1.7233,1.2064,1.0998,10.5,1.5238,1.3438,1.2558
65246886,https://github.com/146BC/StyleKit,Swift,1144,33,47,128,10,47,939.5,1.0878,1.0592,1.0568,18.0,1.7222,1.2581,1.2051
137313818,https://github.com/randy3k/Terminus,Python,1196,18,71,1008,160,71,418.0,1.6866,1.3433,1.2629,18.0,2.0,1.4722,1.3208
222357525,https://github.com/graceavery/tamagotchiTemp,,1173,42,57,35768,21,57,992.0,1.0746,1.0544,1.0436,34.25,1.2117,1.1747,1.1487
371753644,https://github.com/binji/pokegb,C++,1181,15,33,66,2,33,1046.0,1.0535,1.0379,1.0326,17.0,1.4706,1.16,1.1379
195340876,https://github.com/glimpse-editor/Glimpse,C,1176,39,54,389252,116,54,415.5,2.0385,1.2403,1.1195,15.5,1.8065,1.4464,1.3086
132044195,https://github.com/Yours3lf/rpi-vk-driver,C++,1192,85,67,3043,8,67,77.25,13.5016,1.0717,1.0664,33.0,1.4394,1.2053,1.1703
